,S_1_COMID,S_1_unitarea,S_1_lat,S_1_lon,ID_t,lat_t,lon_t,order_t,AS1,IDS1,ID_s,lat_s,lon_s,AS2,IDS2,AINT,AP1,AP2,weight,AP2N
81792,35024256,33.45561662979366,66.74440295207977,182.7811398496755,1729,66.74440295207977,182.7811398496755,1729,33455645.73826956,1729,83532.0,66.75,-177.25,307144593.6944846,83532,33066260.72112476,0.988361156732976,0.10765698436488069,0.9883611567329758,0.1076569843648807
81793,35024256,33.45561662979366,66.74440295207977,182.7811398496755,1729,66.74440295207977,182.7811398496755,1729,33455645.73826956,1729,83533.0,66.75,-177.0,307144593.6944846,83533,389385.01714480395,0.011638843267024152,0.0012677580043363014,0.01163884326702415,0.0012677580043363008
81795,35043625,47.14342189486535,63.202565961607405,178.92819851827392,1730,63.202565961607405,178.92819851827392,1730,47143425.97218656,1730,105117.0,63.25,179.0,349994787.031849,105117,41700728.6468943,0.8845502376406985,0.11914671358547861,0.8845502376406997,0.14692824002890761
81796,35043625,47.14342189486535,63.202565961607405,178.92819851827392,1730,63.202565961607405,178.92819851827392,1730,47143425.97218656,1730,105116.0,63.25,178.75,349994787.031795,105116,5442697.3252922,0.11544976235930021,0.015550795403126282,0.11544976235930036,0.015550795403126278
81798,35024252,31.130976570820714,66.71732546652032,179.24526545920256,1731,66.71732546652032,179.24526545920256,1731,31130970.79048193,1731,84958.0,66.75,179.25,307144593.6944846,84958,31130970.79048193,1.0,0.10135607602928468,1.0,0.1013560760292847
81800,35024251,25.21131929275351,66.74511722628391,184.19976915786623,1732,66.74511722628391,184.19976915786623,1732,25211332.199954666,1732,83538.0,66.75,-175.75,307144593.69453204,83538,24762236.819825616,0.9821867651987919,0.08062078033661463,0.9821867651987921,0.08062078033661459
81801,35024251,25.21131929275351,66.74511722628391,184.19976915786623,1732,66.74511722628391,184.19976915786623,1732,25211332.199954666,1732,83537.0,66.75,-176.0,307144593.6944846,83537,449095.3801290465,0.017813234801207927,0.001462162738165464,0.01781323480120793,0.0014621627381654642
81804,35043622,52.73234751093556,63.20509343378392,178.38243863406933,1733,63.20509343378392,178.38243863406933,1733,52732328.75643424,1733,105114.0,63.25,178.25,349994787.031849,105114,23824327.47317578,0.45179737051284324,0.06807052092180961,0.45179737051284335,0.06807052092180961
81803,35043622,52.73234751093556,63.20509343378392,178.38243863406933,1733,63.20509343378392,178.38243863406933,1733,52732328.75643424,1733,105115.0,63.25,178.5,349994787.031795,105115,28908001.283258453,0.5482026294871566,0.08259551957450248,0.5482026294871567,0.08259551957450247
81807,35004162,20.710658370316576,69.62998788583612,176.72834459950562,1734,69.62998788583612,176.72834459950562,1734,20710673.70785322,1734,69108.0,69.5,176.75,272613164.4705422,69108,8273589.906951715,0.3994843443366343,0.03034919433557192,0.3994843443366342,0.03041833974911044
81808,35004162,20.710658370316576,69.62998788583612,176.72834459950562,1734,69.62998788583612,176.72834459950562,1734,20710673.70785322,1734,67668.0,69.75,176.75,269439454.3002224,67668,12437083.800901508,0.6005156556633658,0.04615910403026392,0.6005156556633657,0.34001135066286076
81810,35013189,51.744105489115256,68.29572285743731,179.7316130510922,1735,68.29572285743731,179.7316130510922,1735,51744135.27370128,1735,76320.0,68.25,179.75,288397357.5597499,76320,51744135.27370128,1.0,0.1794195886936342,1.0,0.17941958869363422
81813,35043619,50.56099726131724,63.1904885677586,179.20452029544015,1736,63.1904885677586,179.20452029544015,1736,50561002.133859776,1736,105118.0,63.25,179.25,349994787.031795,105118,50354659.590543024,0.9959189388143364,0.14387259883950385,0.9959189388143364,0.459921020515988
81812,35043619,50.56099726131724,63.1904885677586,179.20452029544015,1736,63.1904885677586,179.20452029544015,1736,50561002.133859776,1736,105117.0,63.25,179.0,349994787.031849,105117,206342.5433167506,0.00408106118566362,0.0005895589047672694,0.00408106118566362,0.0007270267862544106
81815,35024248,31.14417925138536,66.76107329317284,178.2746528842644,1737,66.76107329317284,178.2746528842644,1737,31144179.74542316,1737,84955.0,66.75,178.5,307144593.6944846,84955,150107.99077070272,0.0048197766644588564,0.0004887209277074708,0.004819776664458857,0.0004887209277074708
81816,35024248,31.14417925138536,66.76107329317284,178.2746528842644,1737,66.76107329317284,178.2746528842644,1737,31144179.74542316,1737,84954.0,66.75,178.25,307144593.69453204,84954,30994071.754652455,0.995180223335541,0.10091036075822106,0.9951802233355411,0.10091036075822106
81818,35024247,82.18639800425714,66.75063824412784,179.65340475300653,1738,66.75063824412784,179.65340475300653,1738,82186394.54244898,1738,84960.0,66.75,179.75,307144593.6944846,84960,53586644.8739526,0.652013574415596,0.1744671596832826,0.652013574415596,0.1744671596832826
81819,35024247,82.18639800425714,66.75063824412784,179.65340475300653,1738,66.75063824412784,179.65340475300653,1738,82186394.54244898,1738,84959.0,66.75,179.5,307144593.6944846,84959,28599749.668496385,0.34798642558440396,0.09311493757544186,0.34798642558440396,0.09311493757544184
81822,35043615,72.9052261059381,63.237095318142316,178.5740070619208,1739,63.237095318142316,178.5740070619208,1739,72905233.05685493,1739,105116.0,63.25,178.75,349994787.031795,105116,4923335.040776182,0.06753061247245082,0.014066881059942544,0.06753061247245089,0.01406688105994254
81821,35043615,72.9052261059381,63.237095318142316,178.5740070619208,1739,63.237095318142316,178.5740070619208,1739,72905233.05685493,1739,105115.0,63.25,178.5,349994787.031795,105115,67981898.01607867,0.932469387527548,0.19423688733370448,0.932469387527549,0.19423688733370442
81824,35013175,55.83019979811366,68.31315556255122,178.2041384293974,1740,68.31315556255122,178.2041384293974,1740,55830238.844896525,1740,76313.0,68.25,178.0,288397357.55974996,76313,6928704.209911492,0.12410307305258553,0.024024853308428833,0.12410307305258562,0.024024853308428826
81825,35013175,55.83019979811366,68.31315556255122,178.2041384293974,1740,68.31315556255122,178.2041384293974,1740,55830238.844896525,1740,76314.0,68.25,178.25,288397357.5597945,76314,48901534.63498499,0.8758969269474137,0.1695630467933329,0.8758969269474144,0.16956304679333292
81828,35024237,65.48813559943866,66.75848753212472,181.64956531742726,1741,66.75848753212472,181.64956531742726,1741,65488085.745524354,1741,83527.0,66.75,-178.5,307144593.6944846,83527,24850118.55565887,0.3794601456549247,0.08090690530069097,0.3794601456549242,0.08090690530069097
81827,35024237,65.48813559943866,66.75848753212472,181.64956531742726,1741,66.75848753212472,181.64956531742726,1741,65488085.745524354,1741,83528.0,66.75,-178.25,307144593.69453204,83528,40637967.18986558,0.6205398543450767,0.13230891255823865,0.620539854345076,0.13230891255823865
81832,35034574,27.987000018336516,65.11769295738051,180.09250931219682,1742,65.11769295738051,180.09250931219682,1742,27986999.98657511,1742,92162.0,65.25,-179.75,325667892.5125548,92162,2362640.0595646007,0.08441919679486615,0.007254752813784118,0.08441919679486605,0.010392608446913948
81829,35034574,27.987000018336516,65.11769295738051,180.09250931219682,1742,65.11769295738051,180.09250931219682,1742,27986999.98657511,1742,93601.0,65.0,-180.0,326102559.26087517,93601,16263849.083399374,0.5811215596956039,0.049873417492527675,0.5811215596956032,0.2439781739902174
81830,35034574,27.987000018336516,65.11769295738051,180.09250931219682,1742,65.11769295738051,180.09250931219682,1742,27986999.98657511,1742,92161.0,65.25,-180.0,323062549.3724938,92161,8675912.28186381,0.3099979378291885,0.02685520899502471,0.30999793782918816,0.0268552089950247
81831,35034574,27.987000018336516,65.11769295738051,180.09250931219682,1742,65.11769295738051,180.09250931219682,1742,27986999.98657511,1742,93602.0,65.0,-179.75,328732418.609713,93602,684598.5617473613,0.024461305680342715,0.0020825404584150545,0.024461305680342688,1.0
81834,35013174,41.85921390023081,68.28161461916768,181.75402071707035,1743,68.28161461916768,181.75402071707035,1743,41859221.119022526,1743,74888.0,68.25,-178.25,288397357.5597945,74888,41859221.119022526,1.0,0.14514426024289664,1.0,0.1451442602428967
81836,35024232,64.67225914400926,66.74565797575693,177.59944665822204,1744,66.74565797575693,177.59944665822204,1744,64672168.20612563,1744,84951.0,66.75,177.5,307144593.6944846,84951,36391194.9370303,0.5627025650515207,0.11848229037437809,0.5627025650515204,0.11848229037437806
81837,35024232,64.67225914400926,66.74565797575693,177.59944665822204,1744,66.74565797575693,177.59944665822204,1744,64672168.20612563,1744,84952.0,66.75,177.75,307144593.69453204,84952,28280973.269095376,0.43729743494847995,0.09207706679422126,0.43729743494847967,0.09207706679422127
81841,35013157,60.075696501785906,68.30033645572767,181.18836850462185,1745,68.30033645572767,181.18836850462185,1745,60075687.80811981,1745,74885.0,68.25,-179.0,288397357.5597945,74885,20600817.822332755,0.3429143897300224,0.07143206164106934,0.342914389730022,0.07143206164106936
81840,35013157,60.075696501785906,68.30033645572767,181.18836850462185,1745,68.30033645572767,181.18836850462185,1745,60075687.80811981,1745,74886.0,68.25,-178.75,288397357.5597499,74886,35318468.93626262,0.5878995351508732,0.12246460659385679,0.5878995351508725,0.12246460659385665
81839,35013157,60.075696501785906,68.30033645572767,181.18836850462185,1745,68.30033645572767,181.18836850462185,1745,60075687.80811981,1745,74887.0,68.25,-178.5,288397357.5597499,74887,4156401.049524518,0.06918607511910567,0.014412063566370918,0.06918607511910557,0.014412063566370908
81843,35013153,31.940839278366514,68.27585437752609,175.32839312556376,1746,68.27585437752609,175.32839312556376,1746,31940845.353462122,1746,76302.0,68.25,175.25,288397357.5597945,76302,31107798.52675052,0.9739190739163919,0.10786436737826499,0.9739190739163921,0.10786436737826496
81844,35013153,31.940839278366514,68.27585437752609,175.32839312556376,1746,68.27585437752609,175.32839312556376,1746,31940845.353462122,1746,76303.0,68.25,175.5,288397357.55974996,76303,833046.8267115955,0.02608092608360787,0.0028885383477863713,0.02608092608360788,0.002888538347786371
81847,35024211,65.96289240379863,66.71728522336771,178.9811931651383,1747,66.71728522336771,178.9811931651383,1747,65962908.53927622,1747,84957.0,66.75,179.0,307144593.69453204,84957,65812717.94435147,0.9977231053291817,0.21427275392581038,0.9977231053291797,0.21427275392581033
81846,35024211,65.96289240379863,66.71728522336771,178.9811931651383,1747,66.71728522336771,178.9811931651383,1747,65962908.53927622,1747,84956.0,66.75,178.75,307144593.6944846,84956,150190.59492487772,0.0022768946708201913,0.0004889898699446804,0.002276894670820187,0.0004889898699446805
81849,35024210,173.99201517833248,66.76047250269586,181.37495248831812,1748,66.76047250269586,181.37495248831812,1748,173992028.92034772,1748,83526.0,66.75,-178.75,307144593.6944846,83526,88922796.69146615,0.5110739684067617,0.28951444536874144,0.5110739684067618,0.28951444536874155
81850,35024210,173.99201517833248,66.76047250269586,181.37495248831812,1748,66.76047250269586,181.37495248831812,1748,173992028.92034772,1748,83527.0,66.75,-178.5,307144593.6944846,83527,85069232.22888152,0.48892603159323805,0.27696802735684656,0.48892603159323816,0.27696802735684656
81852,35034551,58.65161093097254,65.03911676305378,179.50734432974778,1749,65.03911676305378,179.50734432974778,1749,58651625.8895835,1749,95039.0,65.0,179.5,328732418.6097131,95039,58651625.8895835,1.0,0.1784175291796138,1.0,0.18368770682129287
81855,35013150,50.871152375486275,68.2956750172879,176.64658080300075,1750,68.2956750172879,176.64658080300075,1750,50871179.943948016,1750,76307.0,68.25,176.5,288397357.5597945,76307,18663908.350761488,0.36688569778263763,0.06471594784599173,0.3668856977826377,0.06471594784599176
81854,35013150,50.871152375486275,68.2956750172879,176.64658080300075,1750,68.2956750172879,176.64658080300075,1750,50871179.943948016,1750,76308.0,68.25,176.75,288397357.55974996,76308,32207271.59318652,0.6331143022173622,0.11167672223388468,0.6331143022173623,0.11167672223388465
81859,35013149,98.84391266675476,68.32327255345506,180.20077398071882,1751,68.32327255345506,180.20077398071882,1751,98843923.52676478,1751,74882.0,68.25,-179.75,288397357.55974996,74882,67935595.4351413,0.6873016874602901,0.23556247536375727,0.6873016874602905,0.23556247536375705
81856,35013149,98.84391266675476,68.32327255345506,180.20077398071882,1751,68.32327255345506,180.20077398071882,1751,98843923.52676478,1751,74881.0,68.25,-180.0,286090178.6993069,74881,21420233.143824987,0.21670763745051919,0.07487231208429064,0.21670763745051932,0.07487231208429064
81858,35013149,98.84391266675476,68.32327255345506,180.20077398071882,1751,68.32327255345506,180.20077398071882,1751,98843923.52676478,1751,74883.0,68.25,-179.5,288397357.55974996,74883,3033897.0344386073,0.03069381431036673,0.010519850320785434,0.03069381431036675,0.010519850320785428
81857,35013149,98.84391266675476,68.32327255345506,180.20077398071882,1751,68.32327255345506,180.20077398071882,1751,98843923.52676478,1751,73441.0,68.5,-180.0,282969959.13511205,73441,2157588.1903429455,0.021828232969310628,0.00762479592157959,0.02182823296931064,0.00762479592157959
81861,35013149,98.84391266675476,68.32327255345506,180.20077398071882,1751,68.32327255345506,180.20077398071882,1751,98843923.52676478,1751,73442.0,68.5,-179.75,285251974.9345539,73442,4296609.723016867,0.04346862780951263,0.015062506487475326,0.04346862780951266,0.015062506487475308
81864,35024206,158.7021487259739,66.72117853272769,183.2864104178777,1752,66.72117853272769,183.2864104178777,1752,158702228.85151118,1752,83535.0,66.75,-176.5,307144593.69453204,83535,28358915.893806674,0.1786926125677827,0.09233083204456721,0.17869261256778293,0.0923308320445672
81865,35024206,158.7021487259739,66.72117853272769,183.2864104178777,1752,66.72117853272769,183.2864104178777,1752,158702228.85151118,1752,83533.0,66.75,-177.0,307144593.6944846,83533,4662704.512085909,0.02938020811571929,0.015180812580812936,0.029380208115719324,0.015180812580812929
81863,35024206,158.7021487259739,66.72117853272769,183.2864104178777,1752,66.72117853272769,183.2864104178777,1752,158702228.85151118,1752,83534.0,66.75,-176.75,307144593.6944846,83534,125680608.4456184,0.7919271793164968,0.40919036514324053,0.7919271793164978,0.4091903651432404
81867,35013143,30.03678234120181,68.24373883968269,176.78639455056359,1753,68.24373883968269,176.78639455056359,1753,30036787.872480236,1753,76308.0,68.25,176.75,288397357.55974996,76308,30036787.872480236,1.0,0.10415070417646678,1.0,0.10415070417646675
81870,35013140,71.20764871275937,68.29356958917236,178.54974308300405,1754,68.29356958917236,178.54974308300405,1754,71207650.49954057,1754,76316.0,68.25,178.75,288397357.55974996,76316,10794196.11695971,0.1515875898338951,0.03742820741595518,0.15158758983389523,0.037428207415955185
81869,35013140,71.20764871275937,68.29356958917236,178.54974308300405,1754,68.29356958917236,178.54974308300405,1754,71207650.49954057,1754,76315.0,68.25,178.5,288397357.55974996,76315,60413454.382580794,0.848412410166104,0.20947991650743325,0.8484124101661048,0.2094799165074332
81874,35034538,25.534151467182923,65.10819727406562,176.00742152253383,1755,65.10819727406562,176.00742152253383,1755,25534122.782592714,1755,93585.0,65.25,176.0,325667892.5125548,93585,5803028.240109874,0.2272656197950905,0.017818852805350352,0.2272656197950908,0.017818852805350362
81873,35034538,25.534151467182923,65.10819727406562,176.00742152253383,1755,65.10819727406562,176.00742152253383,1755,25534122.782592714,1755,95025.0,65.0,176.0,328732418.609713,95025,19731094.542482805,0.7727343802049081,0.06002174846621535,0.7727343802049091,0.060021748466215386
81876,35043577,28.091531775027104,63.195059754969876,175.6079545769761,1756,63.195059754969876,175.6079545769761,1756,28091529.566627473,1756,105104.0,63.25,175.75,349994787.031849,105104,9629364.519597666,0.34278534021291884,0.02751287983818287,0.3427853402129184,0.027512879838182853
81877,35043577,28.091531775027104,63.195059754969876,175.6079545769761,1756,63.195059754969876,175.6079545769761,1756,28091529.566627473,1756,105103.0,63.25,175.5,349994787.031795,105103,18462165.047029845,0.6572146597870826,0.052749828657741304,0.6572146597870817,0.05274982865774132
81883,35034536,59.66067364377627,65.098505957464,178.8509840998739,1757,65.098505957464,178.8509840998739,1757,59660673.835774675,1757,93596.0,65.25,178.75,325667892.5125548,93596,8007323.148194894,0.13421442691439092,0.02458738896984204,0.1342144269143909,0.02458738896984203
81880,35034536,59.66067364377627,65.098505957464,178.8509840998739,1757,65.098505957464,178.8509840998739,1757,59660673.835774675,1757,95037.0,65.0,179.0,328732418.60976386,95037,18343980.94219776,0.30747190339640534,0.055802165845936176,0.3074719033964053,0.05580216584593619
81881,35034536,59.66067364377627,65.098505957464,178.8509840998739,1757,65.098505957464,178.8509840998739,1757,59660673.835774675,1757,95036.0,65.0,178.75,328732418.609713,95036,33228510.02785071,0.5569583427655774,0.10108072142194531,0.5569583427655773,0.10108072142194523
81882,35034536,59.66067364377627,65.098505957464,178.8509840998739,1757,65.098505957464,178.8509840998739,1757,59660673.835774675,1757,93597.0,65.25,179.0,325667892.51260513,93597,80859.71753132688,0.0013553269236265398,0.00024828888383031855,0.0013553269236265396,0.0002482888838303186
81885,35034535,25.19170233987412,65.08939535163775,176.99510850192678,1758,65.08939535163775,176.99510850192678,1758,25191693.385092847,1758,95029.0,65.0,177.0,328732418.6097131,95029,25191693.385092847,1.0,0.07663282341192408,1.0,0.16492760048812619
81887,35024193,61.43942400226281,66.7416524513345,181.00404845251973,1759,66.7416524513345,181.00404845251973,1759,61439458.571178675,1759,83525.0,66.75,-179.0,307144593.69453204,83525,61439458.571178675,1.0,0.20003431553896323,1.0,0.20003431553896336
81889,35034532,25.194187299638447,65.013111264068,175.88667958749915,1760,65.013111264068,175.88667958749915,1760,25194179.237535402,1760,95025.0,65.0,176.0,328732418.609713,95025,15962194.582946677,0.6335667628801137,0.048556800848710224,0.6335667628801132,0.04855680084871025
81890,35034532,25.194187299638447,65.013111264068,175.88667958749915,1760,65.013111264068,175.88667958749915,1760,25194179.237535402,1760,95024.0,65.0,175.75,328732418.60976386,95024,9231984.654588746,0.36643323711988707,0.02808358449596045,0.36643323711988673,0.028083584495960462
81892,35034531,38.81437878180964,65.07668863970468,178.4889773544774,1761,65.07668863970468,178.4889773544774,1761,38814372.57155509,1761,95035.0,65.0,178.5,328732418.609713,95035,36922155.44423025,0.9512495758153374,0.11231674563884743,0.9512495758153365,0.11231674563884747
81893,35034531,38.81437878180964,65.07668863970468,178.4889773544774,1761,65.07668863970468,178.4889773544774,1761,38814372.57155509,1761,95034.0,65.0,178.25,328732418.60976386,95034,1892217.1273248761,0.048750424184663424,0.005756101376697851,0.04875042418466338,0.005756101376697851
81895,35024189,36.68058670592573,66.74954983872968,183.97931111214507,1762,66.74954983872968,183.97931111214507,1762,36680586.14155996,1762,83537.0,66.75,-176.0,307144593.6944846,83537,36680586.14155996,1.0,0.11942448896901627,1.0,0.11942448896901628
81897,35013126,35.606963837353064,68.264800116917,179.81254339419027,1763,68.264800116917,179.81254339419027,1763,35606933.98563046,1763,76320.0,68.25,179.75,288397357.5597499,76320,34871270.49452204,0.9793393193751166,0.12091397365628583,0.9793393193751162,0.12091397365628584
81896,35013126,35.606963837353064,68.264800116917,179.81254339419027,1763,68.264800116917,179.81254339419027,1763,35606933.98563046,1763,74881.0,68.25,-180.0,286090178.6993069,74881,735663.4911084278,0.020660680624883687,0.002571439168073091,0.020660680624883677,0.002571439168073091
81899,35024186,31.298649832209783,66.72247780446095,176.8249605210493,1764,66.72247780446095,176.8249605210493,1764,31298736.569680203,1764,84949.0,66.75,177.0,307144593.6944846,84949,6744349.581324724,0.21548312553479007,0.02195822332472275,0.2154831255347902,0.02195822332472275
81900,35024186,31.298649832209783,66.72247780446095,176.8249605210493,1764,66.72247780446095,176.8249605210493,1764,31298736.569680203,1764,84948.0,66.75,176.75,307144593.6944846,84948,24554386.988355458,0.7845168744652092,0.07994406378117663,0.7845168744652098,0.07994406378117659
81903,35034523,25.284165223598887,65.06087453156526,176.33895250792733,1765,65.06087453156526,176.33895250792733,1765,25284160.07698109,1765,95027.0,65.0,176.5,328732418.60976386,95027,2649950.220014682,0.10480673322532943,0.008061116184468625,0.10480673322532945,0.010955724957669593
81902,35034523,25.284165223598887,65.06087453156526,176.33895250792733,1765,65.06087453156526,176.33895250792733,1765,25284160.07698109,1765,95026.0,65.0,176.25,328732418.609713,95026,22634209.856966406,0.8951932667746705,0.06885298977415072,0.8951932667746706,0.07569930845041499
81905,35024180,55.046248580429356,66.71049480460351,180.71645222719027,1766,66.71049480460351,180.71645222719027,1766,55046261.46196042,1766,83524.0,66.75,-179.25,307144593.6944846,83524,55046261.46196042,1.0,0.17921937286877562,1.0,0.1792193728687756
81907,35013116,29.133328824543856,68.27369455737461,178.1373210819324,1767,68.27369455737461,178.1373210819324,1767,29133285.309394438,1767,76313.0,68.25,178.0,288397357.55974996,76313,14397362.185987134,0.4941894480175396,0.04992196290496281,0.4941894480175394,0.0499219629049628
81908,35013116,29.133328824543856,68.27369455737461,178.1373210819324,1767,68.27369455737461,178.1373210819324,1767,29133285.309394438,1767,76314.0,68.25,178.25,288397357.5597945,76314,14735923.123407321,0.5058105519824609,0.05109590201551021,0.5058105519824607,0.051095902015510224
81911,35024171,76.55784914771934,66.70462371233761,176.53078044986262,1768,66.70462371233761,176.53078044986262,1768,76557881.1691494,1768,84948.0,66.75,176.75,307144593.6944846,84948,4442270.022480063,0.058024986515302995,0.01446312295146165,0.05802498651530309,0.014463122951461642
81910,35024171,76.55784914771934,66.70462371233761,176.53078044986262,1768,66.70462371233761,176.53078044986262,1768,76557881.1691494,1768,84947.0,66.75,176.5,307144593.69453204,84947,72115611.14666921,0.9419750134846954,0.23479368553819038,0.9419750134846969,0.23479368553819044
81915,35043553,83.0708447565242,63.18681038392368,176.21714707952142,1769,63.18681038392368,176.21714707952142,1769,83070809.95405927,1769,106546.0,63.0,176.25,353004516.5843028,106546,1507720.9312108147,0.018149828225397478,0.004271109462846627,0.018149828225397475,0.004271109462846628
81916,35043553,83.0708447565242,63.18681038392368,176.21714707952142,1769,63.18681038392368,176.21714707952142,1769,83070809.95405927,1769,105105.0,63.25,176.0,349994787.031795,105105,33191.336959107066,0.0003995547530770785,9.483380378488844e-05,0.0003995547530770784,9.483380378488847e-05
81917,35043553,83.0708447565242,63.18681038392368,176.21714707952142,1769,63.18681038392368,176.21714707952142,1769,83070809.95405927,1769,105106.0,63.25,176.25,349994787.031795,105106,81529897.68588936,0.9814506170215256,0.23294603436045702,0.9814506170215254,0.2329460343604571
81920,35043552,41.96565842653777,63.184397464474756,177.6030442555959,1770,63.184397464474756,177.6030442555959,1770,41965641.81371913,1770,105112.0,63.25,177.75,349994787.031849,105112,13116623.962702744,0.31255625782934515,0.037476626649039634,0.3125562578293446,0.03747662664903963
81919,35043552,41.96565842653777,63.184397464474756,177.6030442555959,1770,63.184397464474756,177.6030442555959,1770,41965641.81371913,1770,105111.0,63.25,177.5,349994787.031795,105111,28849017.851016454,0.6874437421706565,0.08242699297231443,0.6874437421706553,0.08242699297231441
81923,35024167,108.94138900492466,66.7413492996144,179.1365873575461,1771,66.7413492996144,179.1365873575461,1771,108941410.17521168,1771,84957.0,66.75,179.0,307144593.69453204,84957,49450509.07995959,0.4539183860428077,0.16100074718925433,0.4539183860428075,0.1610007471892543
81922,35024167,108.94138900492466,66.7413492996144,179.1365873575461,1771,66.7413492996144,179.1365873575461,1771,108941410.17521168,1771,84958.0,66.75,179.25,307144593.6944846,84958,59490901.09525213,0.5460816139571927,0.19369021078856258,0.5460816139571925,0.19369021078856263
81926,35034511,62.98440518508092,65.05159311030063,175.19156291601556,1772,65.05159311030063,175.19156291601556,1772,62984410.532361135,1772,95021.0,65.0,175.0,328732418.6097131,95021,4875276.312368606,0.07740449217769069,0.014830530961890827,0.07740449217769076,0.023830074992826727
81925,35034511,62.98440518508092,65.05159311030063,175.19156291601556,1772,65.05159311030063,175.19156291601556,1772,62984410.532361135,1772,95022.0,65.0,175.25,328732418.6097638,95022,58109134.219992466,0.9225955078223084,0.17676727615043486,0.9225955078223091,0.17676727615043483
81928,35013108,63.78745836231103,68.27405229086155,175.46819900971855,1773,68.27405229086155,175.46819900971855,1773,63787481.925630674,1773,76302.0,68.25,175.25,288397357.5597945,76302,1006219.3971711514,0.015774559001157856,0.0034890035251537565,0.015774559001157866,0.0034890035251537556
81929,35013108,63.78745836231103,68.27405229086155,175.46819900971855,1773,68.27405229086155,175.46819900971855,1773,63787481.925630674,1773,76303.0,68.25,175.5,288397357.55974996,76303,62781262.52845949,0.9842254409988416,0.21769014480464688,0.9842254409988421,0.21769014480464682
81931,35024164,32.8004298512085,66.72621936402129,181.77948673887371,1774,66.72621936402129,181.77948673887371,1774,32800462.45883728,1774,83528.0,66.75,-178.25,307144593.69453204,83528,32800462.45883728,1.0,0.10679159956648526,1.0,0.10679159956648526
81933,35043548,49.61111700960924,63.189960987615535,177.78721964757932,1775,63.189960987615535,177.78721964757932,1775,49611083.02949414,1775,105113.0,63.25,178.0,349994787.031795,105113,2563880.719639665,0.05167959582973466,0.007325482591850007,0.05167959582973464,0.0073254825918500095
81934,35043548,49.61111700960924,63.189960987615535,177.78721964757932,1775,63.189960987615535,177.78721964757932,1775,49611083.02949414,1775,105112.0,63.25,177.75,349994787.031849,105112,47047202.30985449,0.9483204041702658,0.13442258014423872,0.9483204041702653,0.1344225801442387
81937,35034508,137.84582803012148,65.04739525472151,178.73110011197537,1776,65.04739525472151,178.73110011197537,1776,137845785.58853713,1776,95036.0,65.0,178.75,328732418.609713,95036,129186482.98577808,0.9371812307080128,0.39298370246578723,0.9371812307080124,0.3929837024657869
81936,35034508,137.84582803012148,65.04739525472151,178.73110011197537,1776,65.04739525472151,178.73110011197537,1776,137845785.58853713,1776,95037.0,65.0,179.0,328732418.60976386,95037,961505.0299300534,0.006975222534551027,0.002924886550576108,0.006975222534551024,0.0029248865505761084
81938,35034508,137.84582803012148,65.04739525472151,178.73110011197537,1776,65.04739525472151,178.73110011197537,1776,137845785.58853713,1776,95035.0,65.0,178.5,328732418.609713,95035,7697797.572829064,0.05584354675743668,0.02341660614242084,0.05584354675743665,0.023416606142420845
82952,35013103,27785.734330920877,68.2648256570387,179.94786512996214,1777,68.2648256570387,179.94786512996214,1777,72909774.07410744,1777,76320.0,68.25,179.75,288397357.5597499,76320,4123348.863426562,0.05655413030405883,0.014297457155349596,0.056554130304058814,0.014297457155349597
82095,35013103,27785.734330920877,68.2648256570387,179.94786512996214,1777,68.2648256570387,179.94786512996214,1777,72909774.07410744,1777,74881.0,68.25,-180.0,286090178.6993069,74881,68786425.21068089,0.9434458696959414,0.24043616430111145,0.9434458696959411,0.24043616430111145
83381,35024161,56.19175563997921,66.74491930911591,177.85271660997014,1778,66.74491930911591,177.85271660997014,1778,56191750.12296526,1778,84952.0,66.75,177.75,307144593.69453204,84952,33477760.65857763,0.5957771485194487,0.10899674402823005,0.5957771485194482,0.10899674402823006
83380,35024161,56.19175563997921,66.74491930911591,177.85271660997014,1778,66.74491930911591,177.85271660997014,1778,56191750.12296526,1778,84953.0,66.75,178.0,307144593.6944846,84953,22713989.46438768,0.4042228514805521,0.07395210572054278,0.40422285148055176,0.07395210572054278
83383,35043546,38.957433529980285,63.18093189246885,175.27417592221997,1779,63.18093189246885,175.27417592221997,1779,38957419.86046871,1779,105103.0,63.25,175.5,349994787.031795,105103,588822.6207300429,0.01511451792338895,0.0016823754025700724,0.01511451792338895,0.0016823754025700728
83384,35043546,38.957433529980285,63.18093189246885,175.27417592221997,1779,63.18093189246885,175.27417592221997,1779,38957419.86046871,1779,105102.0,63.25,175.25,349994787.031849,105102,38368597.239738666,0.9848854820766111,0.10962619633602479,0.9848854820766111,0.10962619633602481
83386,35013102,39.96010002854504,68.28799462279507,180.9524360873161,1780,68.28799462279507,180.9524360873161,1780,39960087.26994666,1780,74885.0,68.25,-179.0,288397357.5597945,74885,38756163.54800863,0.9698718445281405,0.1343846000391081,0.9698718445281407,0.13438460003910813
83387,35013102,39.96010002854504,68.28799462279507,180.9524360873161,1780,68.28799462279507,180.9524360873161,1780,39960087.26994666,1780,74884.0,68.25,-179.25,288397357.5597499,74884,1203923.7219380178,0.03012815547185928,0.004174531043297059,0.030128155471859288,0.004174531043297058
